id,desc
523,reliance-jio-infocomm-b115543
524,reliance-jio-infocomm-poor-4g-speed-c2508338
525,reliance-jio-infocomm-b115543
526,reliance-jio-infocomm-issue-faced-in-roaming-areas-no-service-are-showing-on-display-appellate-customer-c2507614
527,reliance-jio-infocomm-b115543
528,reliance-jio-infocomm-outgoing-barred-due-to-over-usage-even-though-i-have-unlimited-pack-active-c2507057
529,reliance-jio-infocomm-b115543
530,jio-no-proper-process-policy-c2507021
531,reliance-jio-infocomm-b115543
532,reliance-jio-infocomm-delay-from-jio-tower-installation-process-c2506745
533,reliance-jio-infocomm-b115543
534,reliance-jio-infocomm-my-data-speed-is-not-increasing-even-after-the-recharge-of-149-rupees-c2506313
535,reliance-jio-infocomm-b115543
536,reliance-jio-infocomm-4g-data-speed-is-too-poor-c2506195
537,reliance-jio-infocomm-b115543
538,reliance-jio-infocomm-bank-deducted-amount-but-recharge-not-successful-c2505818
539,trai-b106104
540,trai-wrong-sim-replacing-and-porting-c2505800
541,reliance-jio-infocomm-b115543
542,reliance-jio-infocomm-recharge-successfully-completed-but-plan-not-activated-on-my-number-c2505799
543,reliance-jio-infocomm-b115543
544,reliance-jio-infocomm-jio-tower-in-installation-not-done-since-3-year-c2505798
545,airtel-b100013
546,airtel-wrong-sim-replacing-and-porting-c2504715
547,reliance-jio-infocomm-b115543
548,reliance-jio-infocomm-call-disconnection-my-voucher-not-redeem-c2504549
549,reliance-jio-infocomm-b115543
550,reliance-jio-infocomm-poor-signal-in-my-area-c2504425
551,reliance-jio-infocomm-b115543
552,reliance-jio-infocomm-jio-to-jio-call-is-not-establishing-c2504385
553,reliance-jio-infocomm-b115543
554,reliance-jio-infocomm-to-reverse-wrong-recharge-c2502195
555,reliance-jio-infocomm-b115543
556,reliance-jio-infocomm-jio-data-getting-exhausted-without-using-it-c2501212
557,reliance-jio-infocomm-b115543
558,reliance-jio-infocomm-regarding-recharge-plans-c2500890
559,reliance-jio-infocomm-b115543
560,jio-jio-customer-care-hanging-my-phone-without-even-listing-problem-c2499930
561,reliance-digital-b104202
562,reliance-digital-staff-behavior-elements-mall-bangalore-c2499765
563,reliance-jio-infocomm-b115543
564,reliance-jio-infocomm-incorrect-data-usage-status-c2499629
565,reliance-jio-infocomm-b115543
566,reliance-jio-infocomm-compulsory-charging-extra-for-iuc-mts-even-for-jiofi-dongle-recharge-c2499581
567,reliance-jio-infocomm-b115543
568,reliance-jio-infocomm-excess-data-uses-shown-c2499488
569,reliance-jio-infocomm-b115543
570,reliance-jio-it-has-been-four-weeks-but-my-security-deposit-money-was-not-refunded-jio-agent-cheated-me-c2498829
571,reliance-jio-infocomm-b115543
572,reliance-jio-infocomm-refund-of-security-deposit-for-jio-fiber-broadband-c2498535
573,reliance-jio-infocomm-b115543
574,reliance-jio-infocomm-internet-speed-very-very-slow-like-2g-instead-of-4g-c2497944
575,reliance-jio-infocomm-b115543
576,reliance-jio-infocomm-jio-executive-c2496706
577,reliance-jio-infocomm-b115543
578,reliance-jio-infocomm-data-exhausting-automatically-c2496595
579,reliance-jio-infocomm-b115543
580,jio-network-coverage-c2496534
581,reliance-jio-infocomm-b115543
582,reliance-jio-infocomm-regarding-wrong-recharge-on-my-jio-8320331847-number-c2495911
583,reliance-jio-infocomm-b115543
584,reliance-jio-infocomm-amount-deducted-but-transaction-not-done-c2495860
585,reliance-jio-infocomm-b115543
586,reliance-jio-infocomm-network-issue-after-every-power-cut-c2495522
587,reliance-jio-infocomm-b115543
588,reliance-jio-infocomm-what-is-this-c2494934
589,reliance-jio-infocomm-b115543
590,jio-complaint-against-jio-c2494583
591,reliance-jio-infocomm-b115543
592,reliance-jio-infocomm-call-relative-c2494483
593,reliance-jio-infocomm-b115543
594,reliance-jio-infocomm-refund-of-security-deposit-after-canceling-the-jio-broadband-service-c2494409
595,reliance-jio-infocomm-b115543
596,jio-regarding-recharge-of-jio-c2494273
597,reliance-jio-infocomm-b115543
598,jio-installation-not-done-c2493671
599,reliance-jio-infocomm-b115543
600,jio-recharged-through-gpay-but-yet-not-processed-in-jio-149-c2493533
601,reliance-jio-infocomm-b115543
602,reliance-jio-infocomm-amount-debited-but-recharge-not-done-c2493470
603,reliance-jio-infocomm-b115543
604,reliance-jio-infocomm-recharge-amount-deducted-from-bank-side-but-not-successful-by-jio-side-c2493412
605,reliance-jio-infocomm-b115543
606,reliance-jio-infocomm-recharge-unsuccessful-for-jio-c2493228
607,reliance-jio-infocomm-b115543
608,jio-unaccounted-transaction-c2493118
609,reliance-jio-infocomm-b115543
610,reliance-jio-infocomm-jio-stealing-from-everyone-c2492967
611,reliance-jio-infocomm-b115543
612,jio-recharge-done-to-my-number-got-reflected-to-some-other-number-c2492764
613,reliance-jio-infocomm-b115543
614,reliance-jio-infocomm-jio-new-sim-recharge-not-done-c2491554
615,reliance-jio-infocomm-b115543
616,reliance-jio-infocomm-no-resolution-from-reliance-jio-c2490619
617,reliance-jio-infocomm-b115543
618,reliance-jio-infocomm-jio-not-helping-us-for-network-coverage-in-azamgarh-district-of-uttar-pradesh-c2490594
619,reliance-jio-infocomm-b115543
620,reliance-jio-infocomm-no-internet-and-unable-make-or-receive-calls-c2490327
621,reliance-jio-infocomm-b115543
622,reliance-jio-infocomm-worst-staff-c2489702
623,reliance-jio-infocomm-b115543
624,reliance-jio-infocomm-1gb-data-is-exhausting-very-fast-c2488704
625,reliance-jio-infocomm-b115543
626,reliance-jio-infocomm-complaint-about-recharge-done-of-299-at-rechargecubein-c2488277
627,reliance-jio-infocomm-b115543
628,reliance-jio-infocomm-not-received-recharge-but-amount-has-been-deducted-from-google-pay-c2487670
629,reliance-jio-infocomm-b115543
630,reliance-jio-infocomm-deposit-refund-c2442180
631,reliance-jio-infocomm-b115543
632,reliance-jio-infocomm-cancellation-of-jio-phone-recharge-c2486832
633,reliance-jio-infocomm-b115543
634,reliance-jio-infocomm-prepaid-recharge-excess-amount-to-refund-c2486141
635,reliance-jio-infocomm-b115543
636,reliance-jio-infocomm-jio-tower-in-my-area-c2485373
637,reliance-jio-infocomm-b115543
638,reliance-jio-infocomm-non-available-of-signals-signal-strength-call-diversion-call-connection-c2485133
639,reliance-jio-infocomm-b115543
640,jio-internet-speed-issues-c2484951
641,reliance-jio-infocomm-b115543
642,reliance-jio-infocomm-reliance-jio-team-not-helping-us-c2484584
643,reliance-jio-infocomm-b115543
644,reliance-jio-infocomm-jio-gigafiber-money-refund-c2484399
645,reliance-jio-infocomm-b115543
646,reliance-jio-infocomm-49-rupees-recharge-not-failed-and-balance-not-received-c2484133
647,reliance-jio-infocomm-b115543
648,reliance-jio-infocomm-4g-speed-unacceptable-c2483965
649,reliance-jio-infocomm-b115543
650,reliance-jio-infocomm-no-received-recharge-voucher-even-after-paying-c2483780
651,reliance-jio-infocomm-b115543
652,reliance-jio-infocomm-i-pay-46500-rs-for-reliance-jio-infocomm-limited-for-recruiters-c2483698
653,reliance-jio-infocomm-b115543
654,reliance-jio-infocomm-discontinued-of-outgoing-calls-c2483567
655,reliance-jio-infocomm-b115543
656,reliance-jio-outgoing-calls-discontinued-for-my-jio-number-8080318352-c2483380
657,reliance-jio-infocomm-b115543
658,reliance-jio-infocomm-subject-disappoint-for-data-internet-message-c2483360
659,reliance-jio-infocomm-b115543
660,reliance-jio-infocomm-4g-speed-is-not-provided-c2483186
661,reliance-jio-infocomm-b115543
662,reliance-jio-infocomm-forcefully-jio-tower-is-to-be-installed-on-disputed-land-c2482949
663,reliance-jio-infocomm-b115543
664,reliance-jio-infocomm-refund-of-deposit-c2482357
665,reliance-jio-infocomm-b115543
666,reliance-jio-infocomm-customer-care-service-not-available-c2482129
667,reliance-jio-infocomm-b115543
668,reliance-jio-infocomm-no-internet-on-my-reliance-jio-prepaid-connection-c2481578
669,reliance-jio-infocomm-b115543
670,reliance-jio-infocomm-399-rs-debit-my-account-but-recharge-are-cancelled-by-jio-refund-my-payment-c2480549
671,reliance-jio-infocomm-b115543
672,reliance-jio-infocomm-recharge-successful-but-services-not-delivered-c2480227
673,reliance-jio-infocomm-b115543
674,reliance-jio-infocomm-tower-calling-and-internet-issues-c2477781
675,reliance-jio-infocomm-b115543
676,reliance-jio-infocomm-payment-received-no-message-received-c2479844
677,reliance-jio-infocomm-b115543
678,reliance-jio-infocomm-pertaining-network-issue-c2479305
679,beam-telecom-act-b100110
680,beam-telecom-act-act-broadband-overcharging-and-wrong-billing-c2479250
681,reliance-jio-infocomm-b115543
682,reliance-jio-infocomm-new-mobile-phone-not-working-c2478839
683,reliance-jio-infocomm-b115543
684,reliance-jio-infocomm-making-customer-fool-and-stopping-the-outgoing-services-c2477957
685,reliance-communications-b100118
686,reliance-communications-jio-sim-not-issuing-c2477590
687,reliance-jio-infocomm-b115543
688,jio-recharge-jio-recharge-done-but-not-showing-in-app-c2477576
689,reliance-jio-infocomm-b115543
690,reliance-jio-infocomm-recharged-jiofi-plan-displays-as-activated-but-not-working-c2477300
691,reliance-jio-infocomm-b115543
692,reliance-jio-infocomm-poor-network-connectivity-in-mysore-dattagalli-extension-c2476850
693,reliance-jio-infocomm-b115543
694,reliance-jio-not-give-sufficient-internet-speed-c2476635
695,reliance-jio-infocomm-b115543
696,reliance-jio-recharge-not-done-c2476563
697,reliance-jio-infocomm-b115543
698,reliance-jio-infocomm-jio-fiber-no-refund-even-after-40-days-of-refund-request-c2475788
699,reliance-jio-infocomm-b115543
700,reliance-jio-infocomm-want-to-file-complaint-against-jio-for-not-registering-my-no-in-gov-trai-c2475565
701,reliance-jio-infocomm-b115543
702,reliance-jio-infocomm-serious-fraud-investigation-of-reliance-jio-as-cheated-by-reliance-jio-c2475024
703,reliance-jio-infocomm-b115543
704,reliance-jio-infocomm-internet-slowdown-from-few-weeks-c2474826
705,reliance-jio-infocomm-b115543
706,reliance-jio-infocomm-billing-dispute-c2474577
707,reliance-jio-infocomm-b115543
708,jio-i-am-complain-about-my-recharge-of-my-jio-no-my-money-deducted-from-my-ac-but-recharge-not-done-c2474407
709,reliance-communications-b100118
710,reliance-communications-money-deducted-without-any-inform-of-account-holder-c2473956
711,reliance-jio-infocomm-b115543
712,reliance-jio-infocomm-non-refund-of-deposit-money-rs-2500-c2473826
713,reliance-jio-infocomm-b115543
714,reliance-jio-infocomm-slow-network-after-8am-everyday-c2473652
715,reliance-jio-infocomm-b115543
716,reliance-jio-infocomm-didnt-receive-upc-code-c2473191
717,reliance-jio-infocomm-b115543
718,reliance-jio-infocomm-slow-speed-internet-in-my-area-c2473087
719,reliance-jio-infocomm-b115543
720,reliance-jio-infocomm-recharge-successful-but-payment-not-received-to-jio-c2472628
721,reliance-jio-infocomm-b115543
722,reliance-jio-infocomm-jio-is-selling-my-number-in-spite-of-activating-dnd-c2472280
723,reliance-jio-infocomm-b115543
724,reliance-jio-infocomm-recharge-successful-but-plan-was-not-activated-c2471844
725,reliance-jio-infocomm-b115543
726,reliance-jio-infocomm-unique-port-code-not-received-c2471071
727,reliance-jio-infocomm-b115543
728,reliance-jio-infocomm-internet-or-call-services-c2470669
729,reliance-jio-infocomm-b115543
730,jio-poor-services-c2470126
731,reliance-jio-infocomm-b115543
732,reliance-jio-infocomm-jio-speed-problem-c2470084
733,reliance-jio-infocomm-b115543
734,reliance-jio-infocomm-jio-gigafiber-refund-not-received-c2469831
735,reliance-jio-infocomm-b115543
736,jio-buying-jio-recharge-voucher-using-google-pay-issue-c2469804
737,reliance-jio-infocomm-b115543
738,reliance-jio-infocomm-complaint-of-network-coverage-and-proposal-of-network-tower-installation-c2469565
739,reliance-jio-infocomm-b115543
740,reliance-jio-internet-not-working-properly-since-3-years-c2469514
741,reliance-jio-infocomm-b115543
742,reliance-jio-infocomm-fraud-jio-job-c2469260
743,reliance-jio-infocomm-b115543
744,reliance-jio-infocomm-jio-dongle-battery-c2469221
745,reliance-jio-infocomm-b115543
746,reliance-jio-infocomm-reliance-jio-infocomm-wrong-recharge-done-on-incorrect-number-c2468924
747,reliance-jio-infocomm-b115543
748,jio-data-speed-pathetic-c2468610
749,reliance-jio-infocomm-b115543
750,reliance-jio-infocomm-jio-internet-issues-c2468525
751,reliance-jio-infocomm-b115543
752,reliance-jio-infocomm-issue-with-recharge-done-through-order-id-br0003ac1uwn-c2467431
753,reliance-jio-infocomm-b115543
754,reliance-jio-infocomm-amount-deducted-but-recharge-not-initiated-c2467004
755,reliance-jio-infocomm-b115543
756,reliance-jio-infocomm-recharge-value-not-credited-c2466895
757,reliance-jio-infocomm-b115543
758,reliance-jio-infocomm-my-data-exhausted-very-fast-c2466882
759,reliance-jio-infocomm-b115543
760,reliance-jio-infocomm-jio-recharge-successful-but-services-not-activated-c2466533
761,reliance-jio-infocomm-b115543
762,reliance-jio-infocomm-i-have-recharged-my-jio-number-but-plan-still-not-activated-c2466179
763,reliance-jio-infocomm-b115543
764,reliance-jio-infocomm-international-roaming-pack-activation-delay-c2465384
765,reliance-jio-infocomm-b115543
766,reliance-jio-infocomm-request-for-security-deposit-refund-c2465207
767,reliance-jio-infocomm-b115543
768,reliance-jio-infocomm-terminate-my-voice-service-c2465061
769,reliance-jio-infocomm-b115543
770,reliance-jio-my-money-got-deducted-but-recharge-was-not-successful-c2464984
771,reliance-jio-infocomm-b115543
772,reliance-jio-infocomm-suddenly-block-my-jio-number-c2464945
773,reliance-jio-infocomm-b115543
774,reliance-jio-infocomm-slow-4g-lte-internet-speed-c2464937
775,reliance-jio-infocomm-b115543
776,reliance-jio-jio-data-plan-c2464435
777,reliance-jio-infocomm-b115543
778,reliance-jio-infocomm-free-calling-service-is-real-or-fake-now-a-days-for-public-c2464165
779,reliance-jio-infocomm-b115543
780,reliance-jio-infocomm-fraud-by-reliance-jio-infocomm-for-dth-distributorship-c2464140
781,reliance-jio-infocomm-b115543
782,reliance-jio-infocomm-my-mobile-number-is-deactivated-so-please-activate-all-amount-paid-c2464102
783,reliance-jio-infocomm-b115543
784,reliance-jio-infocomm-online-recharge-of-the-router-internet-c2463889
785,reliance-jio-infocomm-b115543
786,reliance-jio-infocomm-regarding-internet-speed-in-jio-c2463807
787,reliance-jio-infocomm-b115543
788,jio-money-deducted-but-no-service-c2462969
789,reliance-jio-infocomm-b115543
790,reliance-jio-infocomm-no-jio-network-in-my-village-pingrala-c2462862
791,reliance-jio-infocomm-b115543
792,jio-wifi-connection-c2462409
793,reliance-jio-infocomm-b115543
794,reliance-jio-infocomm-network-problem-data-c2462305
795,reliance-jio-infocomm-b115543
796,reliance-jio-infocomm-abnormal-delay-in-refund-of-security-deposit-by-reliance-jio-care-c2462215
797,reliance-jio-infocomm-b115543
798,jio-recharge-done-from-google-pay-but-no-confirmation-from-jio-c2461947
799,reliance-jio-infocomm-b115543
800,reliance-jio-infocomm-amount-accepted-but-service-not-yet-started-c2461596
801,reliance-jio-infocomm-b115543
802,reliance-jio-infocomm-data-pack-gets-consumed-on-its-own-c2459867
803,reliance-jio-infocomm-b115543
804,reliance-jio-infocomm-jio-giga-fiber-installation-getting-delayed-c2459821
805,reliance-jio-infocomm-b115543
806,jio-no-network-to-do-a-call-or-send-a-basic-whatsapp-message-c2458341
807,reliance-jio-infocomm-b115543
808,reliance-jio-infocomm-regarding-retailer-not-interested-for-helping-the-customer-c2457973
809,reliance-jio-infocomm-b115543
810,reliance-jio-infocomm-network-and-internet-usage-c2457089
811,reliance-jio-infocomm-b115543
812,reliance-jio-infocomm-call-ringing-duration-in-low-c2456872
813,reliance-jio-infocomm-b115543
814,reliance-jio-infocomm-interest-problem-c2456861
815,reliance-jio-infocomm-b115543
816,reliance-jio-infocomm-mobile-data-exhausted-without-usage-c2455094
817,reliance-jio-infocomm-b115543
818,reliance-jio-infocomm-jio-bank-sms-getting-very-late-c2454996
